path,dataset,clase,split,sesion,camara,evento,duration,width,height,fps,score_prod
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-27-40OUTPUT_coord_335__587__0.9663__humw.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.9663
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-27-43OUTPUT_coord_329__596__0.592__atdx.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.592
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-27-48OUTPUT_coord_335__591__0.5376__wnmd.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5376
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-28-47OUTPUT_coord_1752__844__0.5073__qyoa.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5073
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-28-50OUTPUT_coord_1733__845__0.5063__zphh.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5063
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-28-53OUTPUT_coord_1740__848__0.5596__ddqc.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5596
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-30-20OUTPUT_coord_1538__418__0.6177__yfqa.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6177
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-33-29OUTPUT_coord_349__679__0.5947__orrw.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5947
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-33-54OUTPUT_coord_914__680__0.509__mhdr.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.509
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-33-57OUTPUT_coord_904__639__0.72__iyjw.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.72
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-34-02OUTPUT_coord_942__618__0.6494__hdhi.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6494
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-35-47OUTPUT_coord_418__377__0.684__dgpo.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.684
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-35-53OUTPUT_coord_422__379__0.9556__edwf.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.9556
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-37-12OUTPUT_coord_1051__819__0.5376__yfrc.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5376
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-37-25OUTPUT_coord_920__543__0.875__bcbf.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.875
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-38-52OUTPUT_coord_1243__850__0.7363__oiot.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.7363
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-41-00OUTPUT_coord_351__697__0.55__datc.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.55
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-42-50OUTPUT_coord_616__1073__0.5254__oeyz.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5254
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-42-58OUTPUT_coord_559__1062__0.7993__cbqz.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.7993
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-43-12OUTPUT_coord_946__666__0.527__bbrt.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.527
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-44-23OUTPUT_coord_778__705__0.502__eaua.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.502
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-44-54OUTPUT_coord_234__737__0.5093__sudu.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5093
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-44-56OUTPUT_coord_1209__576__0.549__iygy.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.549
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-45-35OUTPUT_coord_1721__985__0.901__qtlc.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.901
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-45-49OUTPUT_coord_904__736__0.544__dpfc.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.544
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-45-55OUTPUT_coord_950__761__0.597__xdng.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.597
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-45-57OUTPUT_coord_1356__667__0.722__zely.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.722
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-46-06OUTPUT_coord_672__695__0.5444__yqow.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5444
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-46-09OUTPUT_coord_874__741__0.907__xqgg.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.907
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-46-25OUTPUT_coord_972__633__0.63__ojdx.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.63
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-48-15OUTPUT_coord_1572__428__0.534__okxv.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.534
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-49-14OUTPUT_coord_1002__618__0.5913__eell.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5913
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-51-21OUTPUT_coord_332__766__0.8516__csto.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.8516
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-51-23OUTPUT_coord_1333__570__0.631__tsvn.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.631
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-51-48OUTPUT_coord_895__740__0.6694__hcaa.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6694
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-51-54OUTPUT_coord_913__748__0.522__hjdr.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.522
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-52-00OUTPUT_coord_940__737__0.792__pjtl.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.792
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-52-11OUTPUT_coord_1646__868__0.5825__kqwq.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5825
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-52-30OUTPUT_coord_953__623__0.54__crul.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.54
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-53-12OUTPUT_coord_736__851__0.865__qvwi.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.865
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-54-05OUTPUT_coord_898__576__0.8745__ggzy.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.8745
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-54-33OUTPUT_coord_875__707__0.713__ynzf.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.713
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-54-35OUTPUT_coord_915__658__0.71__mpzd.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.71
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-55-23OUTPUT_coord_929__639__0.6006__dynw.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6006
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-55-28OUTPUT_coord_794__741__0.5923__yxxh.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5923
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-21-58-07OUTPUT_coord_1295__861__0.8994__rjzk.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.8994
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-00-12OUTPUT_coord_761__802__0.5435__alku.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5435
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-00-29OUTPUT_coord_1441__643__0.6074__ubfi.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6074
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-00-34OUTPUT_coord_1687__816__0.6235__dxwa.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6235
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-00-37OUTPUT_coord_360__759__0.6196__htkm.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6196
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-00-40OUTPUT_coord_1650__862__0.609__wwht.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.609
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-00-57OUTPUT_coord_1148__918__0.5005__natr.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5005
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-01-00OUTPUT_coord_1120__882__0.5796__vowd.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5796
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-01-02OUTPUT_coord_1105__888__0.6616__aare.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6616
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-01-08OUTPUT_coord_1205__884__0.5864__rplg.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5864
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-01-17OUTPUT_coord_323__676__0.6543__wzay.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6543
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-02-15OUTPUT_coord_1220__896__0.6235__qwty.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6235
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-02-18OUTPUT_coord_1205__877__0.5176__qeek.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5176
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-02-24OUTPUT_coord_1211__885__0.651__mnaj.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.651
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-02-30OUTPUT_coord_1360__722__0.8486__nsrr.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.8486
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-02-55OUTPUT_coord_1240__874__0.6826__djsd.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6826
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-04-11OUTPUT_coord_319__704__0.571__makj.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.571
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-04-51OUTPUT_coord_1704__1032__0.5635__suwd.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5635
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-04-54OUTPUT_coord_1845__1077__0.94__fogo.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.94
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-05-16OUTPUT_coord_801__677__0.6836__fhch.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6836
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-05-19OUTPUT_coord_833__671__0.742__idqn.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.742
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-05-54OUTPUT_coord_342__637__0.5063__xork.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5063
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-07-34OUTPUT_coord_1000__615__0.5664__voes.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5664
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-09-37OUTPUT_coord_1269__799__0.5854__fkud.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5854
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-09-52OUTPUT_coord_902__548__0.5493__eeog.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5493
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-10-47OUTPUT_coord_423__390__0.8867__sang.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.8867
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-10-56OUTPUT_coord_412__385__0.7373__mhst.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.7373
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-10-59OUTPUT_coord_421__378__0.596__jtuq.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.596
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-11-14OUTPUT_coord_1713__1029__0.685__zpsh.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.685
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-11-47OUTPUT_coord_1216__513__0.722__kwan.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.722
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-11-50OUTPUT_coord_1262__691__0.5527__wunk.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5527
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-12-25OUTPUT_coord_327__672__0.5723__gxwc.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5723
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-12-31OUTPUT_coord_330__673__0.68__wjxd.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.68
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-12-46OUTPUT_coord_275__723__0.827__tkyo.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.827
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-12-55OUTPUT_coord_1724__898__0.6436__mpgc.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6436
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-13-30OUTPUT_coord_361__698__0.899__gfow.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.899
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-14-11OUTPUT_coord_1187__958__0.5547__uliu.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5547
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-14-59OUTPUT_coord_347__667__0.8022__blrw.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.8022
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-15-02OUTPUT_coord_336__669__0.863__lklc.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.863
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-15-11OUTPUT_coord_323__680__0.5693__iwgx.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5693
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-15-14OUTPUT_coord_326__668__0.829__muuh.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.829
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-15-17OUTPUT_coord_318__688__0.5205__goha.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5205
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-15-20OUTPUT_coord_321__687__0.806__ccur.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.806
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-15-32OUTPUT_coord_929__656__0.89__eeiq.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.89
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-16-08OUTPUT_coord_1690__1077__0.5815__wjhw.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5815
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-16-23OUTPUT_coord_895__556__0.8667__kkoa.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.8667
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-17-28OUTPUT_coord_805__719__0.719__nanz.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.719
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-17-34OUTPUT_coord_831__748__0.8086__dbiv.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.8086
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-17-37OUTPUT_coord_831__751__0.612__rlck.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.612
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-20-22OUTPUT_coord_1061__894__0.6436__lbfg.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.6436
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-21-10OUTPUT_coord_474__1079__0.5645__hlxy.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5645
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-21-13OUTPUT_coord_328__694__0.507__znut.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.507
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-21-16OUTPUT_coord_316__654__0.7124__vodg.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.7124
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-21-19OUTPUT_coord_302__678__0.876__pumv.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.876
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-21-22OUTPUT_coord_312__683__0.513__sebc.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.513
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-21-25OUTPUT_coord_788__667__0.666__ahlg.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.666
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-21-31OUTPUT_coord_864__737__0.691__fgch.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.691
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-21-37OUTPUT_coord_743__617__0.611__gzfl.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.611
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-21-52OUTPUT_coord_796__732__0.639__jrwk.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.639
/home/tomis/SBT/DATASETS/manipulaciones_tiendas/manipulaciones_tiendas/accion___14___12-21-22-22-31OUTPUT_coord_593__580__0.5244__myfm.mp4,manipulaciones_tiendas,normal,train,,,,5.82,1920,1080,11.0,0.5244
